"","bin_ind","bin_start","bin_end","chr_ind","p.value","p.value.adj","seedPct","queryPct","logFC","seedTerritory","queryTerritory"
"26",1634,102000000,103000000,11,3.17332909286667e-16,5.23599300323001e-14,0.489094514210178,0.333047945205479,0.394897537030583,"7 6","2"
"27",1635,103000000,104000000,11,1.13395713717945e-12,1.34940899324355e-10,0.45340383344349,0.315068493150685,0.327981946512051,"7 6","2"
"28",1638,106000000,107000000,11,5.28575158298923e-14,7.66433979533438e-12,0.481824190350297,0.338184931506849,0.35458492249782,"7 6","2"
"29",1767,112000000,113000000,12,1.37128956664535e-12,1.61812168864151e-10,0.491077329808328,0.351883561643836,0.336601181505309,"7 6","2"
"30",1917,20000000,21000000,14,1.53821347102921e-19,2.76878424785257e-17,0.456708526107072,0.290239726027397,0.410133282285907,"7 6","2"
"31",1918,21000000,22000000,14,1.44027789528817e-14,2.16041684293226e-12,0.450760079312624,0.304794520547945,0.352472518217775,"7 6","2"
"32",1922,25000000,26000000,14,3.540157479583e-13,4.67300787304956e-11,0.489094514210178,0.351883561643836,0.3517682309722,"7 6","2"
"33",1927,30000000,31000000,14,3.61824117980158e-13,4.73989594554007e-11,0.445472571050892,0.304794520547945,0.336963545760563,"7 6","2"
"34",1961,64000000,65000000,14,2.82318151822484e-14,4.15007683179051e-12,0.444150693985459,0.298801369863014,0.332061599411818,"7 6","2"
"35",1967,70000000,71000000,14,4.3473780516805e-20,7.91222805405851e-18,0.463317911434237,0.290239726027397,0.427998578741044,"7 6","2"
"36",1976,79000000,80000000,14,6.56322890216633e-14,9.38541733009786e-12,0.397884996695307,0.262842465753425,0.329185137784422,"7 6","2"
"37",2015,118000000,119000000,14,1.71099111724051e-12,1.98474969599899e-10,0.362855254461335,0.232020547945205,0.276197581761879,"7 6","2"
"38",2018,121000000,122000000,14,2.10705546991967e-18,3.68734707235942e-16,0.46265697290152,0.298801369863014,0.396886565585666,"7 6","2"
"39",2027,5000000,6000000,15,2.2579006113916e-13,3.07074483149258e-11,0.389292795769993,0.257705479452055,0.31129465772326,"7 6","2"
"40",2029,7000000,8000000,15,1.72023059692779e-13,2.39537221297673e-11,0.447455386649042,0.309075342465753,0.337631850293603,"7 6","2"
"41",2030,8000000,9000000,15,3.60391196444693e-15,5.69418090382615e-13,0.448116325181758,0.295376712328767,0.357131394758507,"7 6","2"
"42",2032,10000000,11000000,15,5.99690027931136e-13,7.4961253491392e-11,0.441506939854594,0.299657534246575,0.31297635645853,"7 6","2"
"43",2045,23000000,24000000,15,1.80068622741717e-12,2.06901358859502e-10,0.3694646397885,0.241438356164384,0.288533492720484,"7 6","2"
"44",2049,27000000,28000000,15,1.60693502025318e-21,2.98889913767091e-19,0.478519497686715,0.301369863013699,0.455917292181744,"7 6","2"
"45",2051,29000000,30000000,15,1.79914225095219e-12,2.06901358859502e-10,0.385988103106411,0.251712328767123,0.290641920332086,"7 6","2"
"46",2055,33000000,34000000,15,2.01361668178064e-14,3.00028885585315e-12,0.32650363516193,0.194349315068493,0.286997510322476,"7 6","2"
"47",2056,34000000,35000000,15,7.13230426555258e-16,1.16256559528507e-13,0.417052214144085,0.270547945205479,0.354027782197085,"7 6","2"
"48",2057,35000000,36000000,15,1.35303515263663e-16,2.30015975948227e-14,0.401850627891606,0.25,0.343908687149473,"7 6","2"
"49",2058,36000000,37000000,15,2.3999275301424e-29,4.84785361088765e-27,0.490416391275611,0.283390410958904,0.539354080748417,"7 6","2"
"50",2059,37000000,38000000,15,1.14574674527282e-22,2.19983375092381e-20,0.4738929279577,0.286815068493151,0.452814663585729,"7 6","2"
"51",2060,38000000,39000000,15,8.02387401842626e-24,1.55663155957469e-21,0.463317911434237,0.288527397260274,0.465150242888077,"7 6","2"
"52",2061,39000000,40000000,15,2.51376217618831e-20,4.6001847824246e-18,0.430270984798414,0.261986301369863,0.404969805767325,"7 6","2"
"53",2062,40000000,41000000,15,1.14345780687877e-20,2.10396236465693e-18,0.446794448116325,0.269691780821918,0.410351236459526,"7 6","2"
"54",2063,41000000,42000000,15,2.56466133109979e-22,4.8728565290896e-20,0.431592861863847,0.251712328767123,0.408697474242805,"7 6","2"
"55",2064,42000000,43000000,15,2.1212540325822e-13,2.90611802463761e-11,0.381361533377396,0.248287671232877,0.314805381490706,"7 6","2"
"56",2074,52000000,53000000,15,1.29551915660126e-14,1.95623392646791e-12,0.385327164573695,0.247431506849315,0.325816347104029,"7 6","2"
"57",2075,53000000,54000000,15,1.02028687518263e-16,1.7446905565623e-14,0.455386649041639,0.309075342465753,0.387197743081567,"7 6","2"
"58",2076,54000000,55000000,15,1.38140411547351e-17,2.40364316092391e-15,0.455386649041639,0.296232876712329,0.391228441941472,"7 6","2"
"59",2077,55000000,56000000,15,2.70874395396711e-15,4.33399032634737e-13,0.456708526107072,0.304794520547945,0.361160760824546,"7 6","2"
"60",2080,58000000,59000000,15,1.98599704944044e-27,3.97199409888087e-25,0.531394580304032,0.339897260273973,0.552389502257443,"7 6","2"
"61",2081,59000000,60000000,15,4.94038847686127e-26,9.78196918418531e-24,0.553866490416391,0.357876712328767,0.537718287869662,"7 6","2"
"62",2085,63000000,64000000,15,9.79309763000961e-19,1.7333782805117e-16,0.424983476536682,0.261986301369863,0.386770771379489,"7 6","2"
"63",2086,64000000,65000000,15,2.77745499673574e-16,4.61057529458133e-14,0.491077329808328,0.335616438356164,0.397214086448381,"7 6","2"
"64",2088,66000000,67000000,15,1.00923250144585e-21,1.89633167794564e-19,0.484467944481163,0.301369863013699,0.443723282734151,"7 6","2"
"65",2089,67000000,68000000,15,4.28089714714377e-14,6.25010983482991e-12,0.427627230667548,0.281678082191781,0.328264609836556,"7 6","2"
"66",2090,68000000,69000000,15,2.16898917350373e-12,2.3858880908541e-10,0.424322538003966,0.285102739726027,0.301301607170835,"7 6","2"
"67",2095,73000000,74000000,15,1.47460931380457e-18,2.59531239229605e-16,0.497686715135492,0.333904109589041,0.426402747135446,"7 6","2"
"68",2097,75000000,76000000,15,5.2368147141498e-16,8.58837613120567e-14,0.482485128883014,0.327054794520548,0.389547458354302,"7 6","2"
"69",2098,76000000,77000000,15,1.39769259668273e-27,2.8093621193323e-25,0.569729015201586,0.397260273972603,0.569474641586056,"7 6","2"
"70",2099,77000000,78000000,15,6.76383608586247e-19,1.20396282328352e-16,0.499008592200925,0.340753424657534,0.432577896229488,"7 6","2"
"71",2100,78000000,79000000,15,1.13586275197043e-24,2.21493236634233e-22,0.543952412425644,0.375,0.521470676592784,"7 6","2"
"72",2101,79000000,80000000,15,2.26654136532282e-22,4.32909400776658e-20,0.553205551883675,0.39041095890411,0.502264775623371,"7 6","2"
"73",2102,80000000,81000000,15,1.00868706273705e-21,1.89633167794564e-19,0.54659616655651,0.378424657534247,0.483119102193506,"7 6","2"
"74",2103,81000000,82000000,15,1.05432054873004e-34,2.16135712489658e-32,0.573033707865168,0.357020547945205,0.629961120483525,"7 6","2"
"75",2104,82000000,83000000,15,1.71806660174608e-15,2.76608722881119e-13,0.475875743555849,0.32791095890411,0.361281758262797,"7 6","2"
"76",2105,83000000,84000000,15,1.6047857794419e-26,3.19352370108938e-24,0.529411764705882,0.339897260273973,0.542178921970236,"7 6","2"
"77",2106,84000000,85000000,15,5.97788504629532e-23,1.153731813935e-20,0.499008592200925,0.330479452054795,0.499415165737251,"7 6","2"
"78",2107,85000000,86000000,15,2.43013445539082e-25,4.763063532566e-23,0.549239920687376,0.368150684931507,0.534369105240232,"7 6","2"
"79",2108,86000000,87000000,15,4.22611113096896e-15,6.59273336431157e-13,0.477858559153999,0.333047945205479,0.38877233666925,"7 6","2"
"80",2109,87000000,88000000,15,1.98258503766915e-13,2.73596735198343e-11,0.457369464639789,0.315924657534247,0.345361412779744,"7 6","2"
"81",2110,88000000,89000000,15,2.34845888396723e-21,4.34464893533938e-19,0.488433575677462,0.310787671232877,0.439710701138376,"7 6","2"
"82",2111,89000000,90000000,15,1.66659855865571e-17,2.88321550647438e-15,0.454725710508923,0.303082191780822,0.393544299715941,"7 6","2"
"83",2112,90000000,91000000,15,1.76063149642136e-16,2.94025459902368e-14,0.44216787838731,0.281678082191781,0.364845521818014,"7 6","2"
"84",2117,95000000,96000000,15,6.97212154156018e-13,8.57570949611902e-11,0.440185062789161,0.309075342465753,0.322563086220104,"7 6","2"
"85",2118,96000000,97000000,15,3.34130574850161e-15,5.31267614011756e-13,0.452081956378057,0.30222602739726,0.354900787059537,"7 6","2"
"86",2119,97000000,98000000,15,1.19359792544728e-13,1.69490905413514e-11,0.456047587574356,0.324486301369863,0.349793047859095,"7 6","2"
"87",2120,98000000,99000000,15,6.05013291339148e-17,1.04062286110333e-14,0.502313284864508,0.354452054794521,0.404423434039779,"7 6","2"
"88",2121,99000000,100000000,15,1.14209520280534e-31,2.31845326169485e-29,0.553205551883675,0.36472602739726,0.604654118933354,"7 6","2"
"89",2122,100000000,101000000,15,2.10876879876906e-25,4.15427453357505e-23,0.517514871116986,0.327054794520548,0.51408514707162,"7 6","2"
"90",2123,101000000,102000000,15,5.50932931630125e-20,9.97188606250526e-18,0.529411764705882,0.370719178082192,0.457238946317566,"7 6","2"
"91",2124,102000000,103000000,15,3.46191336173381e-22,6.54301625367691e-20,0.553205551883675,0.38527397260274,0.503655043313725,"7 6","2"
"92",2125,103000000,104000000,15,1.47159247845097e-15,2.38397981509057e-13,0.418374091209518,0.269691780821918,0.344332682101917,"7 6","2"
"93",2144,17000000,18000000,16,4.40214949085926e-12,4.66627846031082e-10,0.489094514210178,0.352739726027397,0.330556710013125,"7 6","2"
"94",2157,30000000,31000000,16,5.30835951241931e-13,6.68853298564833e-11,0.48314606741573,0.345034246575342,0.347463256572086,"7 6","2"
"95",2219,92000000,93000000,16,2.68095318037472e-13,3.59247726170212e-11,0.467944481163252,0.32791095890411,0.34178054280407,"7 6","2"
"96",2333,12000000,13000000,18,1.30437451813917e-13,1.83916807057622e-11,0.402511566424323,0.262842465753425,0.318101891710496,"7 6","2"
"97",2359,38000000,39000000,18,4.25898028421873e-13,5.45149476379998e-11,0.461335095836087,0.326198630136986,0.336468575609328,"7 6","2"
"98",2378,57000000,58000000,18,4.17894565942334e-15,6.56094468529465e-13,0.422339722405816,0.278253424657534,0.344137095456081,"7 6","2"
"99",2382,61000000,62000000,18,1.71098015212623e-13,2.39537221297673e-11,0.461996034368804,0.330479452054795,0.345752166802739,"7 6","2"
"100",2416,4000000,5000000,19,3.75508235893278e-13,4.88160706661261e-11,0.558493060145406,0.430650684931507,0.378934453947458,"7 6","2"
