"","external_gene_name","description","ensembl_gene_id","gene_biotype","go_id","chromosome_name","start_position","end_position","strand"
"169","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0045892",6,125039760,125049265,1
"170","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0006260",6,125039760,125049265,1
"171","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0006325",6,125039760,125049265,1
"172","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0007049",6,125039760,125049265,1
"173","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:1903508",6,125039760,125049265,1
"174","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0006915",6,125039760,125049265,1
"175","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0003713",6,125039760,125049265,1
"176","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0006978",6,125039760,125049265,1
"177","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0043966",6,125039760,125049265,1
"178","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0045111",6,125039760,125049265,1
"179","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0043981",6,125039760,125049265,1
"180","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0043982",6,125039760,125049265,1
"181","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0000123",6,125039760,125049265,1
"182","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0006473",6,125039760,125049265,1
"183","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0007050",6,125039760,125049265,1
"184","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0045926",6,125039760,125049265,1
"185","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","GO:0043983",6,125039760,125049265,1
"186","Ing4","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]","ENSMUSG00000030330","protein_coding","",6,125039760,125049265,1
"143","Gm44597","predicted gene 44597 [Source:MGI Symbol;Acc:MGI:5753173]","ENSMUSG00000108037","processed_transcript","",6,125039816,125051542,1
"132","Acrbp","proacrosin binding protein [Source:MGI Symbol;Acc:MGI:1859515]","ENSMUSG00000072770","protein_coding","GO:0031410",6,125049689,125063267,1
"133","Acrbp","proacrosin binding protein [Source:MGI Symbol;Acc:MGI:1859515]","ENSMUSG00000072770","protein_coding","GO:0005576",6,125049689,125063267,1
"134","Acrbp","proacrosin binding protein [Source:MGI Symbol;Acc:MGI:1859515]","ENSMUSG00000072770","protein_coding","GO:0005515",6,125049689,125063267,1
"135","Acrbp","proacrosin binding protein [Source:MGI Symbol;Acc:MGI:1859515]","ENSMUSG00000072770","protein_coding","GO:0010952",6,125049689,125063267,1
"136","Acrbp","proacrosin binding protein [Source:MGI Symbol;Acc:MGI:1859515]","ENSMUSG00000072770","protein_coding","GO:0007286",6,125049689,125063267,1
"137","Acrbp","proacrosin binding protein [Source:MGI Symbol;Acc:MGI:1859515]","ENSMUSG00000072770","protein_coding","GO:0001669",6,125049689,125063267,1
"138","Acrbp","proacrosin binding protein [Source:MGI Symbol;Acc:MGI:1859515]","ENSMUSG00000072770","protein_coding","GO:0002080",6,125049689,125063267,1
"139","Acrbp","proacrosin binding protein [Source:MGI Symbol;Acc:MGI:1859515]","ENSMUSG00000072770","protein_coding","GO:0009566",6,125049689,125063267,1
"140","Acrbp","proacrosin binding protein [Source:MGI Symbol;Acc:MGI:1859515]","ENSMUSG00000072770","protein_coding","GO:0016504",6,125049689,125063267,1
"141","Acrbp","proacrosin binding protein [Source:MGI Symbol;Acc:MGI:1859515]","ENSMUSG00000072770","protein_coding","GO:0001675",6,125049689,125063267,1
"142","Acrbp","proacrosin binding protein [Source:MGI Symbol;Acc:MGI:1859515]","ENSMUSG00000072770","protein_coding","",6,125049689,125063267,1
"187","Lpar5","lysophosphatidic acid receptor 5 [Source:MGI Symbol;Acc:MGI:2685918]","ENSMUSG00000067714","protein_coding","GO:0016020",6,125067920,125082472,1
"188","Lpar5","lysophosphatidic acid receptor 5 [Source:MGI Symbol;Acc:MGI:2685918]","ENSMUSG00000067714","protein_coding","GO:0016021",6,125067920,125082472,1
"189","Lpar5","lysophosphatidic acid receptor 5 [Source:MGI Symbol;Acc:MGI:2685918]","ENSMUSG00000067714","protein_coding","GO:0007186",6,125067920,125082472,1
"190","Lpar5","lysophosphatidic acid receptor 5 [Source:MGI Symbol;Acc:MGI:2685918]","ENSMUSG00000067714","protein_coding","GO:0004930",6,125067920,125082472,1
"191","Lpar5","lysophosphatidic acid receptor 5 [Source:MGI Symbol;Acc:MGI:2685918]","ENSMUSG00000067714","protein_coding","GO:0007165",6,125067920,125082472,1
"192","2010008C14Rik","RIKEN cDNA 2010008C14 gene [Source:MGI Symbol;Acc:MGI:1917109]","ENSMUSG00000107761","TEC","",6,125083437,125084029,1
"101","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0016581",6,125095981,125130591,1
"102","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0042826",6,125095981,125130591,1
"103","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0001103",6,125095981,125130591,1
"104","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0005524",6,125095981,125130591,1
"105","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0046872",6,125095981,125130591,1
"106","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0016787",6,125095981,125130591,1
"107","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0003677",6,125095981,125130591,1
"108","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0005634",6,125095981,125130591,1
"109","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0000166",6,125095981,125130591,1
"110","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0032508",6,125095981,125130591,1
"111","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0004386",6,125095981,125130591,1
"112","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0006325",6,125095981,125130591,1
"113","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0003678",6,125095981,125130591,1
"114","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0005654",6,125095981,125130591,1
"115","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0032991",6,125095981,125130591,1
"116","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0005515",6,125095981,125130591,1
"117","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0005737",6,125095981,125130591,1
"118","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0005856",6,125095981,125130591,1
"119","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0000122",6,125095981,125130591,1
"120","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0008134",6,125095981,125130591,1
"121","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0005813",6,125095981,125130591,1
"122","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0005815",6,125095981,125130591,1
"123","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0032993",6,125095981,125130591,1
"124","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","GO:0072553",6,125095981,125130591,1
"125","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ENSMUSG00000063870","protein_coding","",6,125095981,125130591,1
"1","Mir7045","microRNA 7045 [Source:MGI Symbol;Acc:MGI:5531140]","ENSMUSG00000098762","miRNA","",6,125097024,125097086,1
"4","Gm23751","predicted gene, 23751 [Source:MGI Symbol;Acc:MGI:5453528]","ENSMUSG00000088208","scaRNA","",6,125121724,125121859,1
"90","Nop2","NOP2 nucleolar protein [Source:MGI Symbol;Acc:MGI:107891]","ENSMUSG00000038279","protein_coding","GO:0008757",6,125131909,125144753,1
"91","Nop2","NOP2 nucleolar protein [Source:MGI Symbol;Acc:MGI:107891]","ENSMUSG00000038279","protein_coding","GO:0016740",6,125131909,125144753,1
"92","Nop2","NOP2 nucleolar protein [Source:MGI Symbol;Acc:MGI:107891]","ENSMUSG00000038279","protein_coding","GO:0003723",6,125131909,125144753,1
"93","Nop2","NOP2 nucleolar protein [Source:MGI Symbol;Acc:MGI:107891]","ENSMUSG00000038279","protein_coding","GO:0008168",6,125131909,125144753,1
"94","Nop2","NOP2 nucleolar protein [Source:MGI Symbol;Acc:MGI:107891]","ENSMUSG00000038279","protein_coding","GO:0032259",6,125131909,125144753,1
"95","Nop2","NOP2 nucleolar protein [Source:MGI Symbol;Acc:MGI:107891]","ENSMUSG00000038279","protein_coding","GO:0006396",6,125131909,125144753,1
"96","Nop2","NOP2 nucleolar protein [Source:MGI Symbol;Acc:MGI:107891]","ENSMUSG00000038279","protein_coding","GO:0001510",6,125131909,125144753,1
"97","Nop2","NOP2 nucleolar protein [Source:MGI Symbol;Acc:MGI:107891]","ENSMUSG00000038279","protein_coding","GO:0042254",6,125131909,125144753,1
"98","Nop2","NOP2 nucleolar protein [Source:MGI Symbol;Acc:MGI:107891]","ENSMUSG00000038279","protein_coding","GO:0005730",6,125131909,125144753,1
"99","Nop2","NOP2 nucleolar protein [Source:MGI Symbol;Acc:MGI:107891]","ENSMUSG00000038279","protein_coding","GO:0006364",6,125131909,125144753,1
"100","Nop2","NOP2 nucleolar protein [Source:MGI Symbol;Acc:MGI:107891]","ENSMUSG00000038279","protein_coding","",6,125131909,125144753,1
"33","Iffo1","intermediate filament family orphan 1 [Source:MGI Symbol;Acc:MGI:2444516]","ENSMUSG00000038271","protein_coding","GO:0003674",6,125145241,125161782,1
"34","Iffo1","intermediate filament family orphan 1 [Source:MGI Symbol;Acc:MGI:2444516]","ENSMUSG00000038271","protein_coding","GO:0008150",6,125145241,125161782,1
"35","Iffo1","intermediate filament family orphan 1 [Source:MGI Symbol;Acc:MGI:2444516]","ENSMUSG00000038271","protein_coding","GO:0005575",6,125145241,125161782,1
"36","Iffo1","intermediate filament family orphan 1 [Source:MGI Symbol;Acc:MGI:2444516]","ENSMUSG00000038271","protein_coding","GO:0005882",6,125145241,125161782,1
"37","Iffo1","intermediate filament family orphan 1 [Source:MGI Symbol;Acc:MGI:2444516]","ENSMUSG00000038271","protein_coding","",6,125145241,125161782,1
"38","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","",6,125161715,125166467,-1
"39","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0000166",6,125161715,125166467,-1
"40","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0055114",6,125161715,125166467,-1
"41","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0016491",6,125161715,125166467,-1
"42","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0004365",6,125161715,125166467,-1
"43","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0016620",6,125161715,125166467,-1
"44","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0050661",6,125161715,125166467,-1
"45","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0051287",6,125161715,125166467,-1
"46","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0006006",6,125161715,125166467,-1
"47","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0006096",6,125161715,125166467,-1
"48","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0005737",6,125161715,125166467,-1
"49","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0016740",6,125161715,125166467,-1
"50","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0005634",6,125161715,125166467,-1
"51","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0005829",6,125161715,125166467,-1
"52","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0015630",6,125161715,125166467,-1
"53","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0005886",6,125161715,125166467,-1
"54","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0043231",6,125161715,125166467,-1
"55","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0042802",6,125161715,125166467,-1
"56","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0005856",6,125161715,125166467,-1
"57","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0031965",6,125161715,125166467,-1
"58","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0005739",6,125161715,125166467,-1
"59","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0071346",6,125161715,125166467,-1
"60","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0005811",6,125161715,125166467,-1
"61","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0006915",6,125161715,125166467,-1
"62","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0050821",6,125161715,125166467,-1
"63","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0008017",6,125161715,125166467,-1
"64","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0005515",6,125161715,125166467,-1
"65","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0031640",6,125161715,125166467,-1
"66","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0061844",6,125161715,125166467,-1
"67","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0051402",6,125161715,125166467,-1
"68","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0000226",6,125161715,125166467,-1
"69","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0019899",6,125161715,125166467,-1
"70","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0017148",6,125161715,125166467,-1
"71","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:1990904",6,125161715,125166467,-1
"72","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0006417",6,125161715,125166467,-1
"73","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0097718",6,125161715,125166467,-1
"74","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0019828",6,125161715,125166467,-1
"75","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0043209",6,125161715,125166467,-1
"76","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0010951",6,125161715,125166467,-1
"77","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0007275",6,125161715,125166467,-1
"78","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0019933",6,125161715,125166467,-1
"79","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0050832",6,125161715,125166467,-1
"80","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0006094",6,125161715,125166467,-1
"81","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0050715",6,125161715,125166467,-1
"82","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:1905460",6,125161715,125166467,-1
"83","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0005975",6,125161715,125166467,-1
"84","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0035606",6,125161715,125166467,-1
"85","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0051873",6,125161715,125166467,-1
"86","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0052501",6,125161715,125166467,-1
"87","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0060359",6,125161715,125166467,-1
"88","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","ENSMUSG00000057666","protein_coding","GO:0035605",6,125161715,125166467,-1
