"","bin_ind","bin_start","bin_end","chr_ind","p.value","p.value.adj","seedPct","queryPct","logFC","seedTerritory","queryTerritory"
"48",2057,35000000,36000000,15,2.81383843059481e-25,2.08224043864016e-23,0.241898148148148,0.132352941176471,0.28317362845768,"12 13","2"
"49",2058,36000000,37000000,15,1.68323633874299e-40,1.76739815568014e-38,0.310763888888889,0.158748114630468,0.426265851893048,"12 13","2"
"50",2059,37000000,38000000,15,4.60259258308225e-30,4.0963073989432e-28,0.293981481481481,0.164404223227753,0.352371971863955,"12 13","2"
"51",2060,38000000,39000000,15,4.28513210614499e-35,4.19942946402209e-33,0.305266203703704,0.166289592760181,0.391604170363672,"12 13","2"
"52",2061,39000000,40000000,15,1.81430043947144e-28,1.56029837794544e-26,0.259548611111111,0.139140271493213,0.311341483117311,"12 13","2"
"53",2062,40000000,41000000,15,7.88433427118914e-29,6.93821415864644e-27,0.276909722222222,0.151960784313725,0.327419625958846,"12 13","2"
"54",2063,41000000,42000000,15,4.77653975218578e-32,4.39441657201092e-30,0.265625,0.138009049773756,0.340053718091208,"12 13","2"
"55",2064,42000000,43000000,15,9.00897000039716e-23,5.49547170024227e-21,0.225694444444444,0.124434389140271,0.265119787938272,"12 13","2"
"56",2074,52000000,53000000,15,2.31613426553171e-22,1.38968055931903e-20,0.229166666666667,0.130467571644042,0.269361594542383,"12 13","2"
"57",2075,53000000,54000000,15,4.20646034094975e-21,2.31355318752236e-19,0.280381944444444,0.174962292609351,0.292397288199516,"12 13","2"
"58",2076,54000000,55000000,15,5.79656752019334e-28,4.92708239216434e-26,0.289641203703704,0.162518853695324,0.326981865964245,"12 13","2"
"59",2077,55000000,56000000,15,4.01656816582792e-21,2.24927817286363e-19,0.283854166666667,0.175339366515837,0.285564943915334,"12 13","2"
"60",2080,58000000,59000000,15,1.1492290542505e-48,1.24116737859054e-46,0.366319444444444,0.188536953242836,0.506188895980332,"12 13","2"
"61",2081,59000000,60000000,15,1.20497713851463e-40,1.27727576682551e-38,0.377025462962963,0.213046757164404,0.467493055639944,"12 13","2"
"62",2082,60000000,61000000,15,1.43430869803624e-18,3.87263348469784e-17,0.259259259259259,0.160633484162896,0.253163199139249,"12 13","2"
"63",2084,62000000,63000000,15,1.5387712283663e-17,2.46203396538609e-16,0.331018518518519,0.224358974358974,0.287069694544587,"12 13","2"
"64",2085,63000000,64000000,15,5.35135476116672e-27,4.44162445176838e-25,0.26244212962963,0.144419306184012,0.309477475805943,"12 13","2"
"65",2086,64000000,65000000,15,4.97045158047453e-23,3.33020255891793e-21,0.323206018518519,0.202488687782805,0.317729852151416,"12 13","2"
"66",2088,66000000,67000000,15,1.36444961138813e-28,1.18707116190767e-26,0.303819444444444,0.175339366515837,0.35279084093949,"12 13","2"
"67",2089,67000000,68000000,15,6.99364637406559e-19,2.02815744847902e-17,0.263310185185185,0.163273001508296,0.254336422166854,"12 13","2"
"68",2090,68000000,69000000,15,9.56395067737329e-20,3.82558027094932e-18,0.255208333333333,0.153469079939668,0.25841822028638,"12 13","2"
"69",2095,73000000,74000000,15,8.35952348286337e-25,6.01885690766162e-23,0.320891203703704,0.19683257918552,0.337845124705947,"12 13","2"
"70",2097,75000000,76000000,15,7.83633699296651e-23,4.85852893563924e-21,0.303240740740741,0.185143288084465,0.304181499070537,"12 13","2"
"71",2098,76000000,77000000,15,4.86266487558971e-51,5.39755801190458e-49,0.415509259259259,0.231523378582202,0.559499555986501,"12 13","2"
"72",2099,77000000,78000000,15,1.01184865363943e-36,1.02196714017582e-34,0.342303240740741,0.191930618401207,0.422711509939318,"12 13","2"
"73",2100,78000000,79000000,15,6.46667965644158e-35,6.20801247018392e-33,0.369502314814815,0.218325791855204,0.432527606423301,"12 13","2"
"74",2101,79000000,80000000,15,1.8968790648485e-35,1.87791027420001e-33,0.381365740740741,0.228129713423831,0.451116938737758,"12 13","2"
"75",2102,80000000,81000000,15,2.10665471311734e-37,2.16985435451086e-35,0.369502314814815,0.21606334841629,0.448917804360611,"12 13","2"
"76",2103,81000000,82000000,15,6.5389769214117e-51,7.19287461355287e-49,0.39380787037037,0.211915535444947,0.548301257315878,"12 13","2"
"77",2104,82000000,83000000,15,3.70723810059119e-26,2.85457333745522e-24,0.304976851851852,0.182880844645551,0.335091000198568,"12 13","2"
"78",2105,83000000,84000000,15,2.87730896680593e-37,2.93485514614205e-35,0.359375,0.204374057315234,0.440414886610614,"12 13","2"
"79",2106,84000000,85000000,15,3.93039265126512e-34,3.69456909218921e-32,0.323784722222222,0.182503770739065,0.40167856894853,"12 13","2"
"80",2107,85000000,86000000,15,2.5641214948163e-45,2.74360999945344e-43,0.381076388888889,0.211538461538462,0.505140985616301,"12 13","2"
"81",2108,86000000,87000000,15,1.81405109612398e-25,1.37867883305422e-23,0.318576388888889,0.192307692307692,0.333126226953298,"12 13","2"
"82",2110,88000000,89000000,15,1.8102200816887e-33,1.68350467597049e-31,0.306134259259259,0.167420814479638,0.375615341446765,"12 13","2"
"83",2111,89000000,90000000,15,2.5409226806522e-31,2.3122396393935e-29,0.297743055555556,0.16553544494721,0.36034298475503,"12 13","2"
"84",2112,90000000,91000000,15,5.73389127224708e-22,3.38299585062578e-20,0.27025462962963,0.162141779788839,0.280244938551435,"12 13","2"
"85",2117,95000000,96000000,15,1.16087457807815e-20,5.57219797477511e-19,0.271122685185185,0.164781297134238,0.272611172193746,"12 13","2"
"86",2118,96000000,97000000,15,9.52801412787399e-24,6.66960988951179e-22,0.281539351851852,0.167420814479638,0.304133302167454,"12 13","2"
"87",2119,97000000,98000000,15,1.17836720473056e-23,8.13073371264089e-22,0.299189814814815,0.184012066365008,0.317573350253019,"12 13","2"
"88",2120,98000000,99000000,15,8.2085016955193e-27,6.56680135641544e-25,0.334780092592593,0.205505279034691,0.354429905835905,"12 13","2"
"89",2121,99000000,100000000,15,8.69690714877361e-51,9.47962879216324e-49,0.390335648148148,0.207767722473605,0.539248537928038,"12 13","2"
"90",2122,100000000,101000000,15,9.45217315632351e-31,8.50695584069116e-29,0.33130787037037,0.193438914027149,0.377916498776457,"12 13","2"
"91",2123,101000000,102000000,15,7.44257108178287e-35,7.07044252769372e-33,0.357638888888889,0.207767722473605,0.428065397861636,"12 13","2"
"92",2124,102000000,103000000,15,4.60724069225507e-35,4.46902347148742e-33,0.376736111111111,0.223604826546003,0.438384070509198,"12 13","2"
"93",2125,103000000,104000000,15,7.06893036600748e-21,3.67584379032389e-19,0.252314814814815,0.149321266968326,0.262353936074437,"12 13","2"
"94",2157,30000000,31000000,16,2.19898536897799e-19,7.91634732832076e-18,0.308159722222222,0.200226244343891,0.288165834820604,"12 13","2"
"95",2160,33000000,34000000,16,9.0692736408009e-20,3.71840219272837e-18,0.307002314814815,0.198340874811463,0.290726763607172,"12 13","2"
"96",2219,92000000,93000000,16,5.67202553593379e-21,3.00617353404491e-19,0.288194444444444,0.174962292609351,0.274409149728917,"12 13","2"
"97",2224,97000000,98000000,16,4.80488858375603e-21,2.59463983522825e-19,0.274016203703704,0.164404223227753,0.270946730301512,"12 13","2"
"98",2359,38000000,39000000,18,3.1734483711832e-19,1.04616617220399e-17,0.286168981481481,0.180995475113122,0.269941682308274,"12 13","2"
"99",2378,57000000,58000000,18,1.40359621198516e-19,5.47402522674212e-18,0.263599537037037,0.161764705882353,0.267831659275682,"12 13","2"
"100",2382,61000000,62000000,18,2.63694581482727e-19,8.96561577041272e-18,0.293113425925926,0.186274509803922,0.276052179739727,"12 13","2"
"101",2416,4000000,5000000,19,4.33090954763003e-18,9.96109195954908e-17,0.388310185185185,0.274886877828054,0.318733185305745,"12 13","2"
